Room Name,Day Name,Hour,Course Name,Instructor,Number of Chairs
12-0.068(مع ح10),الخميس,8,تصميم أنظمة الحاسبات الصغيرة(1),عمر سنبل,25
12-0.068(مع ح10),الخميس,9,تصميم أنظمة الحاسبات الصغيرة(1),عمر سنبل,25
12-0.068(مع ح10),الخميس,10,تصميم أنظمة الحاسبات الصغيرة(1),عمر سنبل,25
12-0.068(مع ح10),الخميس,11,Empty,,25
12-0.068(مع ح10),الخميس,12,Empty,,25
12-0.068(مع ح10),الخميس,13,Empty,,25
12-0.068(مع ح10),الخميس,14,Empty,,25
12-0.068(مع ح10),الخميس,15,Empty,,25
12-0.068(مع ح10),الخميس,16,Empty,,25
12-0.068(مع ح10),الخميس,17,Empty,,25
12-0.068(مع ح10),الخميس,18,Empty,,25
12-0.068(مع ح10),الخميس,19,Empty,,25
12-0.068(مع ح10),الخميس,20,Empty,,25
12-0.068(مع ح10),الخميس,21,Empty,,25
12-1.003(ح101),الأحد,8,أسس تجربة المستخدم(2),طارق كشميري,40
12-1.003(ح101),الأحد,9,أسس تجربة المستخدم(2),طارق كشميري,40
12-1.003(ح101),الأحد,10,متطلبات البرمجيات 1(2),عبدالهادي عيدروس,40
12-1.003(ح101),الأحد,11,متطلبات البرمجيات 1(2),عبدالهادي عيدروس,40
12-1.003(ح101),الأحد,12,Empty,,40
12-1.003(ح101),الأحد,13,برمجة الحاسب الآلي 1(15),بندر الشاوي,40
12-1.003(ح101),الأحد,14,برمجة الحاسب الآلي 1(15),بندر الشاوي,40
12-1.003(ح101),الأحد,15,Empty,,40
12-1.003(ح101),الأحد,16,Empty,,40
12-1.003(ح101),الأحد,17,مستودعات البيانات(1),سلطان العتيبي,40
12-1.003(ح101),الأحد,18,Empty,,40
12-1.003(ح101),الأحد,19,Empty,,40
12-1.003(ح101),الأحد,20,Empty,,40
12-1.003(ح101),الأحد,21,Empty,,40
12-1.003(ح101),الاثنين,8,التصميم البصري(1),اسماعيل داغستاني,40
12-1.003(ح101),الاثنين,9,التصميم البصري(1),اسماعيل داغستاني,40
12-1.003(ح101),الاثنين,10,التصميم البصري(2),اسماعيل داغستاني,40
12-1.003(ح101),الاثنين,11,التصميم البصري(2),اسماعيل داغستاني,40
12-1.003(ح101),الاثنين,12,Empty,,40
12-1.003(ح101),الاثنين,13,البرمجة الموزعة(1),محمد التونسي,40
12-1.003(ح101),الاثنين,14,البرمجة الموزعة(2),محمد التونسي,40
12-1.003(ح101),الاثنين,15,Empty,,40
12-1.003(ح101),الاثنين,16,برمجة الحاسب الآلي 1(10),ماجد فراش,40
12-1.003(ح101),الاثنين,17,برمجة الحاسب الآلي 1(10),ماجد فراش,40
12-1.003(ح101),الاثنين,18,Empty,,40
12-1.003(ح101),الاثنين,19,Empty,,40
12-1.003(ح101),الاثنين,20,Empty,,40
12-1.003(ح101),الاثنين,21,Empty,,40
12-1.003(ح101),الثلاثاء,8,Empty,,40
12-1.003(ح101),الثلاثاء,9,Empty,,40
12-1.003(ح101),الثلاثاء,10,تصميم الواجهات المحمولة(2),عمر ازهر,40
12-1.003(ح101),الثلاثاء,11,تصميم الواجهات المحمولة(2),عمر ازهر,40
12-1.003(ح101),الثلاثاء,12,Empty,,40
12-1.003(ح101),الثلاثاء,13,تصميم الواجهات المحمولة(1),عمر ازهر,40
12-1.003(ح101),الثلاثاء,14,تصميم الواجهات المحمولة(1),عمر ازهر,40
12-1.003(ح101),الثلاثاء,15,Empty,,40
12-1.003(ح101),الثلاثاء,16,Empty,,40
12-1.003(ح101),الثلاثاء,17,Empty,,40
12-1.003(ح101),الثلاثاء,18,Empty,,40
12-1.003(ح101),الثلاثاء,19,Empty,,40
12-1.003(ح101),الثلاثاء,20,Empty,,40
12-1.003(ح101),الثلاثاء,21,Empty,,40
12-1.003(ح101),الأربعاء,8,Empty,,40
12-1.003(ح101),الأربعاء,9,Empty,,40
12-1.003(ح101),الأربعاء,10,أبحاث المستخدم(2),علي الشمراني,40
12-1.003(ح101),الأربعاء,11,أبحاث المستخدم(2),علي الشمراني,40
12-1.003(ح101),الأربعاء,12,Empty,,40
12-1.003(ح101),الأربعاء,13,Empty,,40
12-1.003(ح101),الأربعاء,14,Empty,,40
12-1.003(ح101),الأربعاء,15,Empty,,40
12-1.003(ح101),الأربعاء,16,أسس هندسة البرمجيات(6),مصلح السلمي,40
12-1.003(ح101),الأربعاء,17,أسس هندسة البرمجيات(6),مصلح السلمي,40
12-1.003(ح101),الأربعاء,18,Empty,,40
12-1.003(ح101),الأربعاء,19,Empty,,40
12-1.003(ح101),الأربعاء,20,Empty,,40
12-1.003(ح101),الأربعاء,21,Empty,,40
12-1.003(ح101),الخميس,8,البرمجة الموزعة(1),محمد التونسي,40
12-1.003(ح101),الخميس,9,البرمجة الموزعة(1),محمد التونسي,40
12-1.003(ح101),الخميس,10,البرمجة الموزعة(2),محمد التونسي,40
12-1.003(ح101),الخميس,11,البرمجة الموزعة(2),محمد التونسي,40
12-1.003(ح101),الخميس,12,Empty,,40
12-1.003(ح101),الخميس,13,أسس هندسة البرمجيات(7),مصلح السلمي,40
12-1.003(ح101),الخميس,14,أسس هندسة البرمجيات(7),مصلح السلمي,40
12-1.003(ح101),الخميس,15,Empty,,40
12-1.003(ح101),الخميس,16,مقدمة في التشفير(2),حاتم السواط,40
12-1.003(ح101),الخميس,17,مقدمة في التشفير(2),حاتم السواط,40
12-1.003(ح101),الخميس,18,Empty,,40
12-1.003(ح101),الخميس,19,Empty,,40
12-1.003(ح101),الخميس,20,Empty,,40
12-1.003(ح101),الخميس,21,Empty,,40
12-1.004(ح102),الأحد,8,متطلبات البرمجيات 1(1),عبدالهادي عيدروس,40
12-1.004(ح102),الأحد,9,متطلبات البرمجيات 1(1),عبدالهادي عيدروس,40
12-1.004(ح102),الأحد,10,أسس تجربة المستخدم(1),طارق كشميري,40
12-1.004(ح102),الأحد,11,أسس تجربة المستخدم(1),طارق كشميري,40
12-1.004(ح102),الأحد,12,Empty,,40
12-1.004(ح102),الأحد,13,واجهات المستخدم الصوتية(2),محمد جبلي,40
12-1.004(ح102),الأحد,14,واجهات المستخدم الصوتية(2),محمد جبلي,40
12-1.004(ح102),الأحد,15,Empty,,40
12-1.004(ح102),الأحد,16,Empty,,40
12-1.004(ح102),الأحد,17,Empty,,40
12-1.004(ح102),الأحد,18,Empty,,40
12-1.004(ح102),الأحد,19,Empty,,40
12-1.004(ح102),الأحد,20,Empty,,40
12-1.004(ح102),الأحد,21,Empty,,40
12-1.004(ح102),الاثنين,8,الأطر والأدوات(2),باسم الكاظمي,40
12-1.004(ح102),الاثنين,9,الأطر والأدوات(2),باسم الكاظمي,40
12-1.004(ح102),الاثنين,10,أمن نظم المعلومات(1),عمر ازهر,40
12-1.004(ح102),الاثنين,11,أمن نظم المعلومات(1),عمر ازهر,40
12-1.004(ح102),الاثنين,12,Empty,,40
12-1.004(ح102),الاثنين,13,متطلبات البرمجيات 1(2),عبدالهادي عيدروس,40
12-1.004(ح102),الاثنين,14,متطلبات البرمجيات 1(1),عبدالهادي عيدروس,40
12-1.004(ح102),الاثنين,15,Empty,,40
12-1.004(ح102),الاثنين,16,مبادئ الامن السيبراني(1),سلطان المطيري,40
12-1.004(ح102),الاثنين,17,مبادئ الامن السيبراني(1),سلطان المطيري,40
12-1.004(ح102),الاثنين,18,مبادئ الامن السيبراني(1),سلطان المطيري,40
12-1.004(ح102),الاثنين,19,Empty,,40
12-1.004(ح102),الاثنين,20,Empty,,40
12-1.004(ح102),الاثنين,21,Empty,,40
12-1.004(ح102),الثلاثاء,8,Empty,,40
12-1.004(ح102),الثلاثاء,9,Empty,,40
12-1.004(ح102),الثلاثاء,10,Empty,,40
12-1.004(ح102),الثلاثاء,11,Empty,,40
12-1.004(ح102),الثلاثاء,12,Empty,,40
12-1.004(ح102),الثلاثاء,13,الأطر والأدوات(2),باسم الكاظمي,40
12-1.004(ح102),الثلاثاء,14,الأطر والأدوات(1),باسم الكاظمي,40
12-1.004(ح102),الثلاثاء,15,Empty,,40
12-1.004(ح102),الثلاثاء,16,مستودعات البيانات(1),سلطان العتيبي,40
12-1.004(ح102),الثلاثاء,17,مستودعات البيانات(1),سلطان العتيبي,40
12-1.004(ح102),الثلاثاء,18,Empty,,40
12-1.004(ح102),الثلاثاء,19,Empty,,40
12-1.004(ح102),الثلاثاء,20,Empty,,40
12-1.004(ح102),الثلاثاء,21,Empty,,40
12-1.004(ح102),الأربعاء,8,الأطر والأدوات(1),باسم الكاظمي,40
12-1.004(ح102),الأربعاء,9,الأطر والأدوات(1),باسم الكاظمي,40
12-1.004(ح102),الأربعاء,10,الجودة والمعايير(1),وسام الصبان,40
12-1.004(ح102),الأربعاء,11,الجودة والمعايير(1),وسام الصبان,40
12-1.004(ح102),الأربعاء,12,Empty,,40
12-1.004(ح102),الأربعاء,13,تقييم قابلية الاستخدام(3),سلمان الحارثي,40
12-1.004(ح102),الأربعاء,14,تقييم قابلية الاستخدام(3),سلمان الحارثي,40
12-1.004(ح102),الأربعاء,15,Empty,,40
12-1.004(ح102),الأربعاء,16,Empty,,40
12-1.004(ح102),الأربعاء,17,أمن نظم المعلومات(1),عمر ازهر,40
12-1.004(ح102),الأربعاء,18,Empty,,40
12-1.004(ح102),الأربعاء,19,Empty,,40
12-1.004(ح102),الأربعاء,20,Empty,,40
12-1.004(ح102),الأربعاء,21,Empty,,40
12-1.004(ح102),الخميس,8,مقدمة في التشفير(1),حاتم السواط,40
12-1.004(ح102),الخميس,9,مقدمة في التشفير(1),حاتم السواط,40
12-1.004(ح102),الخميس,10,هندسة البرمجيات (1)(1),محمد نور,40
12-1.004(ح102),الخميس,11,هندسة البرمجيات (1)(1),محمد نور,40
12-1.004(ح102),الخميس,12,Empty,,40
12-1.004(ح102),الخميس,13,تفاعل الانسان مع الحاسوب(1),علي الشمراني,40
12-1.004(ح102),الخميس,14,تفاعل الانسان مع الحاسوب(1),علي الشمراني,40
12-1.004(ح102),الخميس,15,Empty,,40
12-1.004(ح102),الخميس,16,الجودة والمعايير(1),وسام الصبان,40
12-1.004(ح102),الخميس,17,Empty,,40
12-1.004(ح102),الخميس,18,Empty,,40
12-1.004(ح102),الخميس,19,Empty,,40
12-1.004(ح102),الخميس,20,Empty,,40
12-1.004(ح102),الخميس,21,Empty,,40
12-1.008(ح103),الأحد,8,أسس هندسة البرمجيات(1),مصلح السلمي,40
12-1.008(ح103),الأحد,9,أسس هندسة البرمجيات(1),مصلح السلمي,40
12-1.008(ح103),الأحد,10,أسس هندسة البرمجيات(2),مصلح السلمي,40
12-1.008(ح103),الأحد,11,أسس هندسة البرمجيات(2),مصلح السلمي,40
12-1.008(ح103),الأحد,12,Empty,,40
12-1.008(ح103),الأحد,13,صيانة وتهيئة البرمجيات(1),احمد الحارثي,40
12-1.008(ح103),الأحد,14,صيانة وتهيئة البرمجيات(2),احمد الحارثي,40
12-1.008(ح103),الأحد,15,Empty,,40
12-1.008(ح103),الأحد,16,إدارة نظم وشبكات(1),عمر ازهر,40
12-1.008(ح103),الأحد,17,إدارة نظم وشبكات(1),عمر ازهر,40
12-1.008(ح103),الأحد,18,مواضيع مختارة في نظم المعلومات(1),بندر الشاوي,40
12-1.008(ح103),الأحد,19,Empty,,40
12-1.008(ح103),الأحد,20,Empty,,40
12-1.008(ح103),الأحد,21,Empty,,40
12-1.008(ح103),الاثنين,8,أبحاث المستخدم(2),طارق كشميري,40
12-1.008(ح103),الاثنين,9,أبحاث المستخدم(2),طارق كشميري,40
12-1.008(ح103),الاثنين,10,أبحاث المستخدم(1),طارق كشميري,40
12-1.008(ح103),الاثنين,11,أبحاث المستخدم(1),طارق كشميري,40
12-1.008(ح103),الاثنين,12,Empty,,40
12-1.008(ح103),الاثنين,13,أسس تجربة المستخدم(1),طارق كشميري,40
12-1.008(ح103),الاثنين,14,أسس تجربة المستخدم(2),طارق كشميري,40
12-1.008(ح103),الاثنين,15,Empty,,40
12-1.008(ح103),الاثنين,16,Empty,,40
12-1.008(ح103),الاثنين,17,Empty,,40
12-1.008(ح103),الاثنين,18,مواضيع مختارة في نظم المعلومات(1),بندر الشاوي,40
12-1.008(ح103),الاثنين,19,مواضيع مختارة في نظم المعلومات(1),بندر الشاوي,40
12-1.008(ح103),الاثنين,20,Empty,,40
12-1.008(ح103),الاثنين,21,Empty,,40
12-1.008(ح103),الثلاثاء,8,صيانة وتهيئة البرمجيات(2),احمد الحارثي,40
12-1.008(ح103),الثلاثاء,9,صيانة وتهيئة البرمجيات(2),احمد الحارثي,40
12-1.008(ح103),الثلاثاء,10,صيانة وتهيئة البرمجيات(1),احمد الحارثي,40
12-1.008(ح103),الثلاثاء,11,صيانة وتهيئة البرمجيات(1),احمد الحارثي,40
12-1.008(ح103),الثلاثاء,12,Empty,,40
12-1.008(ح103),الثلاثاء,13,النظم التجارية الإلكترونية(1),سلمان الحارثي,40
12-1.008(ح103),الثلاثاء,14,النظم التجارية الإلكترونية(1),سلمان الحارثي,40
12-1.008(ح103),الثلاثاء,15,Empty,,40
12-1.008(ح103),الثلاثاء,16,Empty,,40
12-1.008(ح103),الثلاثاء,17,Empty,,40
12-1.008(ح103),الثلاثاء,18,Empty,,40
12-1.008(ح103),الثلاثاء,19,Empty,,40
12-1.008(ح103),الثلاثاء,20,Empty,,40
12-1.008(ح103),الثلاثاء,21,Empty,,40
12-1.008(ح103),الأربعاء,8,إدارة مشاريع نظم المعلومات(1),عبدالهادي عيدروس,40
12-1.008(ح103),الأربعاء,9,إدارة مشاريع نظم المعلومات(1),عبدالهادي عيدروس,40
12-1.008(ح103),الأربعاء,10,أسس هندسة البرمجيات(3),مصلح السلمي,40
12-1.008(ح103),الأربعاء,11,أسس هندسة البرمجيات(3),مصلح السلمي,40
12-1.008(ح103),الأربعاء,12,Empty,,40
12-1.008(ح103),الأربعاء,13,معالجة الصور الرقمية(1),صالح باسلامة,40
12-1.008(ح103),الأربعاء,14,معالجة الصور الرقمية(1),صالح باسلامة,40
12-1.008(ح103),الأربعاء,15,Empty,,40
12-1.008(ح103),الأربعاء,16,معالجة الصور الرقمية(1),صالح باسلامة,40
12-1.008(ح103),الأربعاء,17,Empty,,40
12-1.008(ح103),الأربعاء,18,Empty,,40
12-1.008(ح103),الأربعاء,19,Empty,,40
12-1.008(ح103),الأربعاء,20,Empty,,40
12-1.008(ح103),الأربعاء,21,Empty,,40
12-1.008(ح103),الخميس,8,طرق البحث(1),حسن الصلاي,40
12-1.008(ح103),الخميس,9,طرق البحث(1),حسن الصلاي,40
12-1.008(ح103),الخميس,10,طرق البحث(2),حسن الصلاي,40
12-1.008(ح103),الخميس,11,طرق البحث(2),حسن الصلاي,40
12-1.008(ح103),الخميس,12,Empty,,40
12-1.008(ح103),الخميس,13,الحوسبة العلمية(2),يوسف الحمدان,40
12-1.008(ح103),الخميس,14,الحوسبة العلمية(2),يوسف الحمدان,40
12-1.008(ح103),الخميس,15,Empty,,40
12-1.008(ح103),الخميس,16,الحوسبة العلمية(2),يوسف الحمدان,40
12-1.008(ح103),الخميس,17,Empty,,40
12-1.008(ح103),الخميس,18,Empty,,40
12-1.008(ح103),الخميس,19,Empty,,40
12-1.008(ح103),الخميس,20,Empty,,40
12-1.008(ح103),الخميس,21,Empty,,40
12-1.011(ح104),الأحد,8,نظم التشغيل والشبكات(1),محمد التونسي,50
12-1.011(ح104),الأحد,9,نظم التشغيل والشبكات(1),محمد التونسي,50
12-1.011(ح104),الأحد,10,واجهات المستخدم الصوتية(1),محمد جبلي,50
12-1.011(ح104),الأحد,11,واجهات المستخدم الصوتية(1),محمد جبلي,50
12-1.011(ح104),الأحد,12,Empty,,50
12-1.011(ح104),الأحد,13,برمجة الحاسب الآلي 1(5),مهند القدح,50
12-1.011(ح104),الأحد,14,برمجة الحاسب الآلي 1(5),مهند القدح,50
12-1.011(ح104),الأحد,15,Empty,,50
12-1.011(ح104),الأحد,16,Empty,,50
12-1.011(ح104),الأحد,17,Empty,,50
12-1.011(ح104),الأحد,18,برمجة الحاسب الآلي 1(2),مهند القدح,50
12-1.011(ح104),الأحد,19,برمجة الحاسب الآلي 1(2),مهند القدح,50
12-1.011(ح104),الأحد,20,Empty,,50
12-1.011(ح104),الأحد,21,Empty,,50
12-1.011(ح104),الاثنين,8,الرؤية بالحاسب(2),محمد حامد,50
12-1.011(ح104),الاثنين,9,الرؤية بالحاسب(2),محمد حامد,50
12-1.011(ح104),الاثنين,10,نظم دعم القرار(1),محمد جبلي,50
12-1.011(ح104),الاثنين,11,نظم دعم القرار(1),محمد جبلي,50
12-1.011(ح104),الاثنين,12,Empty,,50
12-1.011(ح104),الاثنين,13,معايير أمن المعلومات وتدقيقها(1),عمر ازهر,50
12-1.011(ح104),الاثنين,14,معايير أمن المعلومات وتدقيقها(1),عمر ازهر,50
12-1.011(ح104),الاثنين,15,Empty,,50
12-1.011(ح104),الاثنين,16,برمجة الحاسب الآلي 1(3),مهند القدح,50
12-1.011(ح104),الاثنين,17,برمجة الحاسب الآلي 1(3),مهند القدح,50
12-1.011(ح104),الاثنين,18,Empty,,50
12-1.011(ح104),الاثنين,19,Empty,,50
12-1.011(ح104),الاثنين,20,Empty,,50
12-1.011(ح104),الاثنين,21,Empty,,50
12-1.011(ح104),الثلاثاء,8,Empty,,50
12-1.011(ح104),الثلاثاء,9,Empty,,50
12-1.011(ح104),الثلاثاء,10,التشفير التطبيقي(2),حاتم السواط,50
12-1.011(ح104),الثلاثاء,11,التشفير التطبيقي(2),حاتم السواط,50
12-1.011(ح104),الثلاثاء,12,Empty,,50
12-1.011(ح104),الثلاثاء,13,التشفير التطبيقي(1),عدنان قطب,50
12-1.011(ح104),الثلاثاء,14,التشفير التطبيقي(1),عدنان قطب,50
12-1.011(ح104),الثلاثاء,15,Empty,,50
12-1.011(ح104),الثلاثاء,16,Empty,,50
12-1.011(ح104),الثلاثاء,17,Empty,,50
12-1.011(ح104),الثلاثاء,18,نظم دعم القرار(1),محمد جبلي,50
12-1.011(ح104),الثلاثاء,19,Empty,,50
12-1.011(ح104),الثلاثاء,20,Empty,,50
12-1.011(ح104),الثلاثاء,21,Empty,,50
12-1.011(ح104),الأربعاء,8,أسس هندسة البرمجيات(1),مصلح السلمي,50
12-1.011(ح104),الأربعاء,9,أسس هندسة البرمجيات(1),مصلح السلمي,50
12-1.011(ح104),الأربعاء,10,Empty,,50
12-1.011(ح104),الأربعاء,11,Empty,,50
12-1.011(ح104),الأربعاء,12,Empty,,50
12-1.011(ح104),الأربعاء,13,أسس هندسة البرمجيات(3),مصلح السلمي,50
12-1.011(ح104),الأربعاء,14,أسس هندسة البرمجيات(3),مصلح السلمي,50
12-1.011(ح104),الأربعاء,15,Empty,,50
12-1.011(ح104),الأربعاء,16,Empty,,50
12-1.011(ح104),الأربعاء,17,Empty,,50
12-1.011(ح104),الأربعاء,18,Empty,,50
12-1.011(ح104),الأربعاء,19,Empty,,50
12-1.011(ح104),الأربعاء,20,Empty,,50
12-1.011(ح104),الأربعاء,21,Empty,,50
12-1.011(ح104),الخميس,8,Empty,,50
12-1.011(ح104),الخميس,9,Empty,,50
12-1.011(ح104),الخميس,10,تقييم قابلية الاستخدام(2),سلمان الحارثي,50
12-1.011(ح104),الخميس,11,تقييم قابلية الاستخدام(2),سلمان الحارثي,50
12-1.011(ح104),الخميس,12,Empty,,50
12-1.011(ح104),الخميس,13,تقييم قابلية الاستخدام(1),سلمان الحارثي,50
12-1.011(ح104),الخميس,14,تقييم قابلية الاستخدام(1),سلمان الحارثي,50
12-1.011(ح104),الخميس,15,Empty,,50
12-1.011(ح104),الخميس,16,Empty,,50
12-1.011(ح104),الخميس,17,Empty,,50
12-1.011(ح104),الخميس,18,Empty,,50
12-1.011(ح104),الخميس,19,Empty,,50
12-1.011(ح104),الخميس,20,Empty,,50
12-1.011(ح104),الخميس,21,Empty,,50
12-1.014(ح105),الأحد,8,مقدمة في علوم الحاسب الآلي(1),مهند القدح,37
12-1.014(ح105),الأحد,9,مقدمة في علوم الحاسب الآلي(1),مهند القدح,37
12-1.014(ح105),الأحد,10,تصميم واجهات المستخدم(1),محمد العباسي,37
12-1.014(ح105),الأحد,11,Empty,,37
12-1.014(ح105),الأحد,12,Empty,,37
12-1.014(ح105),الأحد,13,برمجة الحاسب الآلي 1(16),سعود العتيبي,37
12-1.014(ح105),الأحد,14,برمجة الحاسب الآلي 1(16),سعود العتيبي,37
12-1.014(ح105),الأحد,15,Empty,,37
12-1.014(ح105),الأحد,16,تفاعل الانسان مع الحاسوب(1),بندر الشاوي,37
12-1.014(ح105),الأحد,17,تفاعل الانسان مع الحاسوب(1),بندر الشاوي,37
12-1.014(ح105),الأحد,18,Empty,,37
12-1.014(ح105),الأحد,19,Empty,,37
12-1.014(ح105),الأحد,20,Empty,,37
12-1.014(ح105),الأحد,21,Empty,,37
12-1.014(ح105),الاثنين,8,Empty,,37
12-1.014(ح105),الاثنين,9,Empty,,37
12-1.014(ح105),الاثنين,10,مقرر اختياري مفتوح(2),سلمان الحارثي,37
12-1.014(ح105),الاثنين,11,مقرر اختياري مفتوح(2),سلمان الحارثي,37
12-1.014(ح105),الاثنين,12,Empty,,37
12-1.014(ح105),الاثنين,13,Empty,,37
12-1.014(ح105),الاثنين,14,Empty,,37
12-1.014(ح105),الاثنين,15,Empty,,37
12-1.014(ح105),الاثنين,16,القرصنة الاخلاقية واختبارات الاختراق(1),مروان البحر,37
12-1.014(ح105),الاثنين,17,القرصنة الاخلاقية واختبارات الاختراق(1),مروان البحر,37
12-1.014(ح105),الاثنين,18,مقرر اختياري مفتوح(1),سلمان الحارثي,37
12-1.014(ح105),الاثنين,19,Empty,,37
12-1.014(ح105),الاثنين,20,Empty,,37
12-1.014(ح105),الاثنين,21,Empty,,37
12-1.014(ح105),الثلاثاء,8,Empty,,37
12-1.014(ح105),الثلاثاء,9,Empty,,37
12-1.014(ح105),الثلاثاء,10,مقرر اختياري مفتوح(1),سلمان الحارثي,37
12-1.014(ح105),الثلاثاء,11,مقرر اختياري مفتوح(1),سلمان الحارثي,37
12-1.014(ح105),الثلاثاء,12,Empty,,37
12-1.014(ح105),الثلاثاء,13,مقدمة في علوم الحاسب الآلي(2),مهند القدح,37
12-1.014(ح105),الثلاثاء,14,مقدمة في علوم الحاسب الآلي(2),مهند القدح,37
12-1.014(ح105),الثلاثاء,15,Empty,,37
12-1.014(ح105),الثلاثاء,16,Empty,,37
12-1.014(ح105),الثلاثاء,17,Empty,,37
12-1.014(ح105),الثلاثاء,18,مقرر اختياري مفتوح(2),سلمان الحارثي,37
12-1.014(ح105),الثلاثاء,19,Empty,,37
12-1.014(ح105),الثلاثاء,20,Empty,,37
12-1.014(ح105),الثلاثاء,21,Empty,,37
12-1.014(ح105),الأربعاء,8,Empty,,37
12-1.014(ح105),الأربعاء,9,Empty,,37
12-1.014(ح105),الأربعاء,10,Empty,,37
12-1.014(ح105),الأربعاء,11,Empty,,37
12-1.014(ح105),الأربعاء,12,Empty,,37
12-1.014(ح105),الأربعاء,13,Empty,,37
12-1.014(ح105),الأربعاء,14,أمن البرامج(2),ايمن العكرمي,37
12-1.014(ح105),الأربعاء,15,Empty,,37
12-1.014(ح105),الأربعاء,16,الشبكات العصبية الاصطناعية(1),مجدي النفيعي,37
12-1.014(ح105),الأربعاء,17,الشبكات العصبية الاصطناعية(1),مجدي النفيعي,37
12-1.014(ح105),الأربعاء,18,Empty,,37
12-1.014(ح105),الأربعاء,19,Empty,,37
12-1.014(ح105),الأربعاء,20,Empty,,37
12-1.014(ح105),الأربعاء,21,Empty,,37
12-1.015(ح106),الأحد,8,أمن البرامج(2),ايمن العكرمي,40
12-1.015(ح106),الأحد,9,أمن البرامج(2),ايمن العكرمي,40
12-1.015(ح106),الأحد,10,أمن البرامج(1),ايمن العكرمي,40
12-1.015(ح106),الأحد,11,أمن البرامج(1),ايمن العكرمي,40
12-1.015(ح106),الأحد,12,Empty,,40
12-1.015(ح106),الأحد,13,تنظيم وعمارة الحاسب(1),عبدالباسط عابد,40
12-1.015(ح106),الأحد,14,تنظيم وعمارة الحاسب(1),عبدالباسط عابد,40
12-1.015(ح106),الأحد,15,Empty,,40
12-1.015(ح106),الأحد,16,تنظيم وعمارة الحاسب(2),عبدالباسط عابد,40
12-1.015(ح106),الأحد,17,تنظيم وعمارة الحاسب(2),عبدالباسط عابد,40
12-1.015(ح106),الأحد,18,Empty,,40
12-1.015(ح106),الأحد,19,Empty,,40
12-1.015(ح106),الأحد,20,Empty,,40
12-1.015(ح106),الأحد,21,Empty,,40
12-1.015(ح106),الاثنين,8,تنظيم وعمارة الحاسب(1),عبدالباسط عابد,40
12-1.015(ح106),الاثنين,9,تنظيم وعمارة الحاسب(1),عبدالباسط عابد,40
12-1.015(ح106),الاثنين,10,لغات البرمجة(1),عبدالله الحربي,40
12-1.015(ح106),الاثنين,11,تنظيم وعمارة الحاسب(2),عبدالباسط عابد,40
12-1.015(ح106),الاثنين,12,Empty,,40
12-1.015(ح106),الاثنين,13,Empty,,40
12-1.015(ح106),الاثنين,14,Empty,,40
12-1.015(ح106),الاثنين,15,Empty,,40
12-1.015(ح106),الاثنين,16,أمن الحاسب والمعلومات(1),ايمن الحربي,40
12-1.015(ح106),الاثنين,17,أمن الحاسب والمعلومات(1),ايمن الحربي,40
12-1.015(ح106),الاثنين,18,أمن الحاسب والمعلومات(1),ايمن الحربي,40
12-1.015(ح106),الاثنين,19,Empty,,40
12-1.015(ح106),الاثنين,20,Empty,,40
12-1.015(ح106),الاثنين,21,Empty,,40
12-1.015(ح106),الثلاثاء,8,Empty,,40
12-1.015(ح106),الثلاثاء,9,Empty,,40
12-1.015(ح106),الثلاثاء,10,موضوعات خاصة في هندسة الحاسب الآلي(1),غسان باتي,40
12-1.015(ح106),الثلاثاء,11,موضوعات خاصة في هندسة الحاسب الآلي(1),غسان باتي,40
12-1.015(ح106),الثلاثاء,12,Empty,,40
12-1.015(ح106),الثلاثاء,13,موضوعات خاصة في هندسة الحاسب الآلي(1),غسان باتي,40
12-1.015(ح106),الثلاثاء,14,Empty,,40
12-1.015(ح106),الثلاثاء,15,Empty,,40
12-1.015(ح106),الثلاثاء,16,Empty,,40
12-1.015(ح106),الثلاثاء,17,Empty,,40
12-1.015(ح106),الثلاثاء,18,Empty,,40
12-1.015(ح106),الثلاثاء,19,Empty,,40
12-1.015(ح106),الثلاثاء,20,Empty,,40
12-1.015(ح106),الثلاثاء,21,Empty,,40
12-1.015(ح106),الأربعاء,8,Empty,,40
12-1.015(ح106),الأربعاء,9,Empty,,40
12-1.015(ح106),الأربعاء,10,أمن البيانات(1),ادريس الصلبي,40
12-1.015(ح106),الأربعاء,11,أمن البيانات(1),ادريس الصلبي,40
12-1.015(ح106),الأربعاء,12,Empty,,40
12-1.015(ح106),الأربعاء,13,Empty,,40
12-1.015(ح106),الأربعاء,14,أمن الشبكات(1),حسن الصلاي,40
12-1.015(ح106),الأربعاء,15,Empty,,40
12-1.015(ح106),الأربعاء,16,أمن الشبكات(2),حسن الصلاي,40
12-1.015(ح106),الأربعاء,17,Empty,,40
12-1.015(ح106),الأربعاء,18,Empty,,40
12-1.015(ح106),الأربعاء,19,Empty,,40
12-1.015(ح106),الأربعاء,20,Empty,,40
12-1.015(ح106),الأربعاء,21,Empty,,40
12-1.015(ح106),الخميس,8,Empty,,40
12-1.015(ح106),الخميس,9,Empty,,40
12-1.015(ح106),الخميس,10,تنظيم وعمارة الحاسب(1),عبدالباسط عابد,40
12-1.015(ح106),الخميس,11,Empty,,40
12-1.015(ح106),الخميس,12,Empty,,40
12-1.015(ح106),الخميس,13,Empty,,40
12-1.015(ح106),الخميس,14,Empty,,40
12-1.015(ح106),الخميس,15,Empty,,40
